# Region type : patch inlet
# Faces       : 460
# Area        : 1.000000e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(T)
25.4121       	2.931500e+02
25.4212       	2.931500e+02
25.4304       	2.931500e+02
25.4396       	2.931500e+02
25.4487       	2.931500e+02
25.4579       	2.931500e+02
25.467        	2.931500e+02
25.4762       	2.931500e+02
25.4853       	2.931500e+02
25.4945       	2.931500e+02
25.5037       	2.931500e+02
25.5128       	2.931500e+02
25.522        	2.931500e+02
25.5311       	2.931500e+02
25.5403       	2.931500e+02
25.5495       	2.931500e+02
25.5586       	2.931500e+02
25.5678       	2.931500e+02
25.5769       	2.931500e+02
25.5861       	2.931500e+02
25.5952       	2.931500e+02
25.6044       	2.931500e+02
25.6136       	2.931500e+02
25.6227       	2.931500e+02
25.6319       	2.931500e+02
25.641        	2.931500e+02
25.6502       	2.931500e+02
25.6593       	2.931500e+02
25.6685       	2.931500e+02
25.6777       	2.931500e+02
25.6868       	2.931500e+02
25.696        	2.931500e+02
25.7051       	2.931500e+02
25.7143       	2.931500e+02
25.7234       	2.931500e+02
25.7326       	2.931500e+02
25.7418       	2.931500e+02
25.7509       	2.931500e+02
25.7601       	2.931500e+02
25.7692       	2.931500e+02
25.7784       	2.931500e+02
25.7875       	2.931500e+02
25.7967       	2.931500e+02
25.8059       	2.931500e+02
25.815        	2.931500e+02
25.8242       	2.931500e+02
25.8333       	2.931500e+02
25.8425       	2.931500e+02
25.8516       	2.931500e+02
25.8608       	2.931500e+02
25.87         	2.931500e+02
25.8791       	2.931500e+02
25.8883       	2.931500e+02
25.8974       	2.931500e+02
25.9066       	2.931500e+02
25.9158       	2.931500e+02
25.9249       	2.931500e+02
25.9341       	2.931500e+02
25.9432       	2.931500e+02
25.9524       	2.931500e+02
25.9615       	2.931500e+02
25.9707       	2.931500e+02
25.9799       	2.931500e+02
25.989        	2.931500e+02
25.9982       	2.931500e+02
26.0073       	2.931500e+02
26.0165       	2.931500e+02
26.0256       	2.931500e+02
26.0348       	2.931500e+02
26.044        	2.931500e+02
26.0531       	2.931500e+02
26.0623       	2.931500e+02
26.0714       	2.931500e+02
26.0806       	2.931500e+02
26.0897       	2.931500e+02
26.0989       	2.931500e+02
26.1081       	2.931500e+02
26.1172       	2.931500e+02
26.1264       	2.931500e+02
26.1355       	2.931500e+02
26.1447       	2.931500e+02
26.1538       	2.931500e+02
26.163        	2.931500e+02
26.1722       	2.931500e+02
26.1813       	2.931500e+02
26.1905       	2.931500e+02
26.1996       	2.931500e+02
26.2088       	2.931500e+02
26.2179       	2.931500e+02
26.2271       	2.931500e+02
26.2363       	2.931500e+02
26.2454       	2.931500e+02
26.2546       	2.931500e+02
26.2637       	2.931500e+02
26.2729       	2.931500e+02
26.2821       	2.931500e+02
26.2912       	2.931500e+02
26.3004       	2.931500e+02
26.3095       	2.931500e+02
26.3187       	2.931500e+02
26.3278       	2.931500e+02
26.337        	2.931500e+02
26.3462       	2.931500e+02
26.3553       	2.931500e+02
26.3645       	2.931500e+02
26.3736       	2.931500e+02
26.3828       	2.931500e+02
26.3919       	2.931500e+02
26.4011       	2.931500e+02
26.4103       	2.931500e+02
26.4194       	2.931500e+02
26.4286       	2.931500e+02
26.4377       	2.931500e+02
26.4469       	2.931500e+02
26.456        	2.931500e+02
26.4652       	2.931500e+02
26.4744       	2.931500e+02
26.4835       	2.931500e+02
26.4927       	2.931500e+02
26.5018       	2.931500e+02
26.511        	2.931500e+02
26.5201       	2.931500e+02
26.5293       	2.931500e+02
26.5385       	2.931500e+02
26.5476       	2.931500e+02
26.5568       	2.931500e+02
26.5659       	2.931500e+02
26.5751       	2.931500e+02
26.5842       	2.931500e+02
26.5934       	2.931500e+02
26.6026       	2.931500e+02
26.6117       	2.931500e+02
26.6209       	2.931500e+02
26.63         	2.931500e+02
26.6392       	2.931500e+02
26.6484       	2.931500e+02
26.6575       	2.931500e+02
26.6667       	2.931500e+02
26.6758       	2.931500e+02
26.685        	2.931500e+02
26.6941       	2.931500e+02
26.7033       	2.931500e+02
26.7125       	2.931500e+02
26.7216       	2.931500e+02
26.7308       	2.931500e+02
26.7399       	2.931500e+02
26.7491       	2.931500e+02
26.7582       	2.931500e+02
26.7674       	2.931500e+02
26.7766       	2.931500e+02
26.7857       	2.931500e+02
26.7949       	2.931500e+02
26.804        	2.931500e+02
26.8132       	2.931500e+02
26.8223       	2.931500e+02
26.8315       	2.931500e+02
26.8407       	2.931500e+02
26.8498       	2.931500e+02
26.859        	2.931500e+02
26.8681       	2.931500e+02
26.8773       	2.931500e+02
26.8864       	2.931500e+02
26.8956       	2.931500e+02
26.9048       	2.931500e+02
26.9139       	2.931500e+02
26.9231       	2.931500e+02
26.9322       	2.931500e+02
26.9414       	2.931500e+02
26.9505       	2.931500e+02
26.9597       	2.931500e+02
26.9689       	2.931500e+02
26.978        	2.931500e+02
26.9872       	2.931500e+02
26.9963       	2.931500e+02
27.0055       	2.931500e+02
27.0147       	2.931500e+02
27.0238       	2.931500e+02
27.033        	2.931500e+02
27.0421       	2.931500e+02
27.0513       	2.931500e+02
27.0604       	2.931500e+02
27.0696       	2.931500e+02
27.0788       	2.931500e+02
27.0879       	2.931500e+02
27.0971       	2.931500e+02
27.1062       	2.931500e+02
27.1154       	2.931500e+02
27.1245       	2.931500e+02
27.1337       	2.931500e+02
27.1429       	2.931500e+02
27.152        	2.931500e+02
27.1612       	2.931500e+02
27.1703       	2.931500e+02
27.1795       	2.931500e+02
27.1886       	2.931500e+02
27.1978       	2.931500e+02
27.207        	2.931500e+02
27.2161       	2.931500e+02
27.2253       	2.931500e+02
27.2344       	2.931500e+02
27.2436       	2.931500e+02
27.2527       	2.931500e+02
27.2619       	2.931500e+02
27.2711       	2.931500e+02
27.2802       	2.931500e+02
27.2894       	2.931500e+02
27.2985       	2.931500e+02
27.3077       	2.931500e+02
27.3168       	2.931500e+02
27.326        	2.931500e+02
27.3352       	2.931500e+02
27.3443       	2.931500e+02
27.3535       	2.931500e+02
27.3626       	2.931500e+02
27.3718       	2.931500e+02
27.381        	2.931500e+02
27.3901       	2.931500e+02
27.3993       	2.931500e+02
27.4084       	2.931500e+02
27.4176       	2.931500e+02
27.4267       	2.931500e+02
27.4359       	2.931500e+02
27.4451       	2.931500e+02
27.4542       	2.931500e+02
27.4634       	2.931500e+02
27.4725       	2.931500e+02
27.4817       	2.931500e+02
27.4908       	2.931500e+02
27.5          	2.931500e+02
27.5092       	2.931500e+02
27.5183       	2.931500e+02
27.5275       	2.931500e+02
27.5366       	2.931500e+02
27.5458       	2.931500e+02
27.5549       	2.931500e+02
27.5641       	2.931500e+02
27.5733       	2.931500e+02
27.5824       	2.931500e+02
27.5916       	2.931500e+02
27.6007       	2.931500e+02
27.6099       	2.931500e+02
27.619        	2.931500e+02
27.6282       	2.931500e+02
27.6374       	2.931500e+02
27.6465       	2.931500e+02
27.6557       	2.931500e+02
27.6648       	2.931500e+02
27.674        	2.931500e+02
27.6832       	2.931500e+02
27.6923       	2.931500e+02
27.7015       	2.931500e+02
27.7106       	2.931500e+02
27.7198       	2.931500e+02
27.7289       	2.931500e+02
27.7381       	2.931500e+02
27.7473       	2.931500e+02
27.7564       	2.931500e+02
27.7656       	2.931500e+02
27.7747       	2.931500e+02
27.7839       	2.931500e+02
27.793        	2.931500e+02
27.8022       	2.931500e+02
27.8114       	2.931500e+02
27.8205       	2.931500e+02
27.8297       	2.931500e+02
27.8388       	2.931500e+02
27.848        	2.931500e+02
27.8571       	2.931500e+02
27.8663       	2.931500e+02
27.8755       	2.931500e+02
27.8846       	2.931500e+02
27.8938       	2.931500e+02
27.9029       	2.931500e+02
27.9121       	2.931500e+02
27.9212       	2.931500e+02
27.9304       	2.931500e+02
27.9396       	2.931500e+02
27.9487       	2.931500e+02
27.9579       	2.931500e+02
27.967        	2.931500e+02
27.9762       	2.931500e+02
27.9853       	2.931500e+02
27.9945       	2.931500e+02
28.0037       	2.931500e+02
28.0128       	2.931500e+02
28.022        	2.931500e+02
28.0311       	2.931500e+02
28.0403       	2.931500e+02
28.0495       	2.931500e+02
28.0586       	2.931500e+02
28.0678       	2.931500e+02
28.0769       	2.931500e+02
28.0861       	2.931500e+02
28.0952       	2.931500e+02
28.1044       	2.931500e+02
28.1136       	2.931500e+02
28.1227       	2.931500e+02
28.1319       	2.931500e+02
28.141        	2.931500e+02
28.1502       	2.931500e+02
28.1593       	2.931500e+02
28.1685       	2.931500e+02
28.1777       	2.931500e+02
28.1868       	2.931500e+02
28.196        	2.931500e+02
28.2051       	2.931500e+02
28.2143       	2.931500e+02
28.2234       	2.931500e+02
28.2326       	2.931500e+02
28.2418       	2.931500e+02
28.2509       	2.931500e+02
28.2601       	2.931500e+02
28.2692       	2.931500e+02
28.2784       	2.931500e+02
28.2875       	2.931500e+02
28.2967       	2.931500e+02
28.3059       	2.931500e+02
28.315        	2.931500e+02
28.3242       	2.931500e+02
28.3333       	2.931500e+02
28.3425       	2.931500e+02
28.3516       	2.931500e+02
28.3608       	2.931500e+02
28.37         	2.931500e+02
28.3791       	2.931500e+02
28.3883       	2.931500e+02
28.3974       	2.931500e+02
28.4066       	2.931500e+02
28.4158       	2.931500e+02
28.4249       	2.931500e+02
28.4341       	2.931500e+02
28.4432       	2.931500e+02
28.4524       	2.931500e+02
28.4615       	2.931500e+02
28.4707       	2.931500e+02
28.4799       	2.931500e+02
28.489        	2.931500e+02
28.4982       	2.931500e+02
28.5073       	2.931500e+02
28.5165       	2.931500e+02
28.5256       	2.931500e+02
28.5348       	2.931500e+02
28.544        	2.931500e+02
28.5531       	2.931500e+02
28.5623       	2.931500e+02
28.5714       	2.931500e+02
28.5806       	2.931500e+02
28.5897       	2.931500e+02
28.5989       	2.931500e+02
28.6081       	2.931500e+02
28.6172       	2.931500e+02
28.6264       	2.931500e+02
28.6355       	2.931500e+02
28.6447       	2.931500e+02
28.6538       	2.931500e+02
28.663        	2.931500e+02
28.6722       	2.931500e+02
28.6813       	2.931500e+02
28.6905       	2.931500e+02
28.6996       	2.931500e+02
28.7088       	2.931500e+02
28.7179       	2.931500e+02
28.7271       	2.931500e+02
28.7363       	2.931500e+02
28.7454       	2.931500e+02
28.7546       	2.931500e+02
28.7637       	2.931500e+02
28.7729       	2.931500e+02
28.7821       	2.931500e+02
28.7912       	2.931500e+02
28.8004       	2.931500e+02
28.8095       	2.931500e+02
28.8187       	2.931500e+02
28.8278       	2.931500e+02
28.837        	2.931500e+02
28.8462       	2.931500e+02
28.8553       	2.931500e+02
28.8645       	2.931500e+02
28.8736       	2.931500e+02
28.8828       	2.931500e+02
28.8919       	2.931500e+02
28.9011       	2.931500e+02
28.9103       	2.931500e+02
28.9194       	2.931500e+02
28.9286       	2.931500e+02
28.9377       	2.931500e+02
28.9469       	2.931500e+02
28.956        	2.931500e+02
28.9652       	2.931500e+02
28.9744       	2.931500e+02
28.9835       	2.931500e+02
28.9927       	2.931500e+02
29.0018       	2.931500e+02
29.011        	2.931500e+02
29.0201       	2.931500e+02
29.0293       	2.931500e+02
29.0385       	2.931500e+02
29.0476       	2.931500e+02
29.0568       	2.931500e+02
29.0659       	2.931500e+02
29.0751       	2.931500e+02
29.0842       	2.931500e+02
29.0934       	2.931500e+02
29.1026       	2.931500e+02
29.1117       	2.931500e+02
29.1209       	2.931500e+02
29.13         	2.931500e+02
29.1392       	2.931500e+02
29.1484       	2.931500e+02
29.1575       	2.931500e+02
29.1667       	2.931500e+02
29.1758       	2.931500e+02
29.185        	2.931500e+02
29.1941       	2.931500e+02
29.2033       	2.931500e+02
29.2125       	2.931500e+02
29.2216       	2.931500e+02
29.2308       	2.931500e+02
29.2399       	2.931500e+02
29.2491       	2.931500e+02
29.2582       	2.931500e+02
29.2674       	2.931500e+02
29.2766       	2.931500e+02
29.2857       	2.931500e+02
29.2949       	2.931500e+02
29.304        	2.931500e+02
29.3132       	2.931500e+02
29.3223       	2.931500e+02
29.3315       	2.931500e+02
29.3407       	2.931500e+02
29.3498       	2.931500e+02
29.359        	2.931500e+02
29.3681       	2.931500e+02
29.3773       	2.931500e+02
29.3864       	2.931500e+02
29.3956       	2.931500e+02
29.4048       	2.931500e+02
29.4139       	2.931500e+02
29.4231       	2.931500e+02
29.4322       	2.931500e+02
29.4414       	2.931500e+02
29.4505       	2.931500e+02
29.4597       	2.931500e+02
29.4689       	2.931500e+02
29.478        	2.931500e+02
29.4872       	2.931500e+02
29.4963       	2.931500e+02
29.5055       	2.931500e+02
29.5147       	2.931500e+02
29.5238       	2.931500e+02
29.533        	2.931500e+02
29.5421       	2.931500e+02
29.5513       	2.931500e+02
29.5604       	2.931500e+02
29.5696       	2.931500e+02
29.5788       	2.931500e+02
29.5879       	2.931500e+02
29.5971       	2.931500e+02
29.6062       	2.931500e+02
29.6154       	2.931500e+02
29.6245       	2.931500e+02
29.6337       	2.931500e+02
29.6429       	2.931500e+02
29.652        	2.931500e+02
29.6612       	2.931500e+02
29.6703       	2.931500e+02
29.6795       	2.931500e+02
29.6886       	2.931500e+02
29.6978       	2.931500e+02
29.707        	2.931500e+02
29.7161       	2.931500e+02
29.7253       	2.931500e+02
29.7344       	2.931500e+02
29.7436       	2.931500e+02
29.7527       	2.931500e+02
29.7619       	2.931500e+02
29.7711       	2.931500e+02
29.7802       	2.931500e+02
29.7894       	2.931500e+02
29.7985       	2.931500e+02
29.8077       	2.931500e+02
29.8168       	2.931500e+02
29.826        	2.931500e+02
29.8352       	2.931500e+02
29.8443       	2.931500e+02
29.8535       	2.931500e+02
29.8626       	2.931500e+02
29.8718       	2.931500e+02
29.881        	2.931500e+02
29.8901       	2.931500e+02
29.8993       	2.931500e+02
29.9084       	2.931500e+02
29.9176       	2.931500e+02
29.9267       	2.931500e+02
29.9359       	2.931500e+02
29.9451       	2.931500e+02
29.9542       	2.931500e+02
29.9634       	2.931500e+02
29.9725       	2.931500e+02
29.9817       	2.931500e+02
29.9908       	2.931500e+02
30            	2.931500e+02
